date,category,product,region,base_price,discount_pct,final_price,competitor_price,demand,stock_level,rating,day_of_week,month,is_weekend
2027-11-10,Food,Tea,Luxor,55.98,0.0,55.98,52.67,114,248,4.3,2,11,0
2027-11-11,Clothing,Jacket,Luxor,212.61,0.15,180.72,159.43,58,43,3.0,3,11,0
2027-11-11,Sports,Helmet,Cairo,279.29,0.0,279.29,317.62,55,371,3.6,3,11,0
2027-11-12,Electronics,Laptop,Cairo,1001.72,0.15,851.46,909.0,37,246,3.4,4,11,0
2027-11-12,Electronics,Tablet,Alex,921.72,0.0,921.72,875.94,17,80,3.7,4,11,0
2027-11-13,Clothing,Dress,Giza,146.36,0.0,146.36,130.16,41,437,4.7,5,11,1
2027-11-13,Food,Tea,Alex,52.72,0.0,52.72,56.69,70,428,3.7,5,11,1
2027-11-14,Electronics,Phone,Alex,570.66,0.1,513.59,537.81,40,148,3.9,6,11,1
2027-11-15,Food,Coffee,Aswan,62.71,0.0,62.71,67.61,112,432,3.2,0,11,0
2027-11-17,Sports,Dumbbells,Cairo,405.5,0.1,364.95,392.06,33,151,4.6,2,11,0
2027-11-17,Food,Tea,Aswan,63.92,0.1,57.53,49.85,109,187,3.9,2,11,0
2027-11-18,Food,Tea,Aswan,66.76,0.15,56.75,56.68,177,200,4.7,3,11,0
2027-11-18,Home,Lamp,Luxor,163.89,0.0,163.89,166.74,29,301,3.0,3,11,0
2027-11-18,Electronics,Phone,Giza,582.99,0.05,553.84,525.63,31,106,4.8,3,11,0
2027-11-20,Electronics,Camera,Cairo,922.72,0.0,922.72,1002.11,25,87,4.7,5,11,1
2027-11-26,Food,Coffee,Cairo,37.15,0.0,37.15,39.54,62,314,4.4,4,11,0
2027-11-30,Electronics,Headphones,Luxor,635.0,0.0,635.0,666.0,36,52,4.9,1,11,0
2027-11-30,Food,Juice,Giza,50.75,0.05,48.21,51.82,93,166,4.4,1,11,0
2027-11-30,Food,Coffee,Luxor,40.73,0.05,38.69,33.04,112,78,3.7,1,11,0
2027-12-01,Clothing,Dress,Alex,144.73,0.0,144.73,154.79,51,315,3.6,2,12,0
2027-12-01,Sports,Yoga Mat,Cairo,340.78,0.0,340.78,363.81,25,125,3.7,2,12,0
2027-12-03,Sports,Sneakers,Cairo,278.82,0.0,278.82,257.06,53,103,3.4,4,12,0
2027-12-03,Home,Vase,Alex,203.32,0.15,172.82,184.57,58,232,4.0,4,12,0
2027-12-04,Home,Vase,Cairo,174.38,0.0,174.38,175.44,48,402,3.5,5,12,1
2027-12-05,Home,Pillow,Cairo,175.64,0.0,175.64,192.72,47,433,3.4,6,12,1
2027-12-06,Home,Pillow,Cairo,131.03,0.0,131.03,139.83,27,73,3.7,0,12,0
2027-12-08,Home,Vase,Cairo,105.46,0.05,100.19,95.22,62,452,4.9,2,12,0
2027-12-11,Food,Tea,Giza,56.52,0.0,56.52,55.54,94,47,4.7,5,12,1
2027-12-11,Sports,Dumbbells,Aswan,227.81,0.05,216.42,232.47,79,245,4.0,5,12,1
2027-12-12,Home,Lamp,Luxor,166.09,0.1,149.48,166.63,27,270,3.6,6,12,1
2027-12-13,Home,Curtains,Luxor,190.97,0.0,190.97,181.87,47,166,4.5,0,12,0
2027-12-14,Electronics,Camera,Aswan,719.22,0.1,647.3,739.94,35,95,3.5,1,12,0
2027-12-15,Food,Coffee,Giza,36.01,0.0,36.01,33.44,66,99,4.7,2,12,0
2027-12-15,Home,Pillow,Giza,136.61,0.15,116.12,130.99,41,184,4.9,2,12,0
2027-12-17,Sports,Sneakers,Luxor,339.85,0.0,339.85,383.85,25,442,4.1,4,12,0
2027-12-17,Sports,Dumbbells,Giza,352.79,0.0,352.79,302.99,67,177,3.4,4,12,0
2027-12-17,Clothing,Jacket,Cairo,235.16,0.0,235.16,221.01,54,454,3.6,4,12,0
2027-12-20,Electronics,Phone,Cairo,1059.68,0.05,1006.7,954.03,31,346,3.5,0,12,0
2027-12-21,Home,Vase,Alex,133.85,0.05,127.16,113.8,26,151,4.5,1,12,0
2027-12-22,Sports,Yoga Mat,Alex,271.46,0.0,271.46,298.52,44,187,3.5,2,12,0
2027-12-22,Electronics,Phone,Cairo,700.78,0.0,700.78,780.24,24,497,3.0,2,12,0
2027-12-22,Electronics,Camera,Giza,676.7,0.0,676.7,760.39,39,102,3.1,2,12,0
2027-12-23,Clothing,T-Shirt,Giza,225.51,0.05,214.23,203.51,78,252,4.4,3,12,0
2027-12-23,Electronics,Laptop,Luxor,847.7,0.05,805.32,812.49,31,146,4.9,3,12,0
2027-12-27,Clothing,Shoes,Alex,163.61,0.0,163.61,168.61,46,381,4.9,0,12,0
2027-12-27,Home,Curtains,Cairo,143.52,0.05,136.34,149.27,66,161,3.5,0,12,0
2027-12-27,Home,Lamp,Luxor,106.04,0.05,100.74,90.5,47,354,3.6,0,12,0
2027-12-28,Electronics,Camera,Alex,1064.3,0.1,957.87,830.53,40,393,4.7,1,12,0
2027-12-28,Home,Vase,Alex,121.97,0.1,109.77,94.21,37,212,4.0,1,12,0
2027-12-29,Food,Juice,Giza,58.65,0.1,52.78,47.36,207,203,3.8,2,12,0
2027-12-29,Sports,Sneakers,Giza,372.68,0.05,354.05,330.64,86,325,3.6,2,12,0
2027-12-31,Food,Snacks,Aswan,45.85,0.1,41.26,44.9,119,329,3.1,4,12,0
2027-12-31,Sports,Helmet,Luxor,372.91,0.05,354.26,372.11,67,377,3.5,4,12,0
2027-12-31,Electronics,Tablet,Aswan,758.17,0.15,644.44,577.28,21,62,3.8,4,12,0
2028-01-01,Clothing,Shoes,Giza,173.87,0.2,139.1,140.3,118,459,4.1,5,1,1
2028-01-01,Sports,Yoga Mat,Giza,217.77,0.05,206.88,232.9,90,342,4.4,5,1,1
2028-01-01,Clothing,Shoes,Cairo,234.86,0.05,223.12,251.4,64,113,3.1,5,1,1
2028-01-02,Home,Rug,Aswan,208.13,0.15,176.91,164.91,75,458,4.9,6,1,1
2028-01-02,Food,Tea,Cairo,44.41,0.2,35.53,34.55,230,333,5.0,6,1,1
2028-01-03,Sports,Dumbbells,Alex,366.63,0.0,366.63,343.54,76,381,3.8,0,1,0
2028-01-03,Food,Juice,Giza,45.77,0.05,43.48,47.52,187,373,4.2,0,1,0
2028-01-04,Food,Tea,Aswan,38.23,0.0,38.23,35.88,107,225,5.0,1,1,0
2028-01-05,Sports,Bike,Giza,339.07,0.1,305.16,339.07,66,494,3.7,2,1,0
2028-01-06,Sports,Helmet,Cairo,299.98,0.1,269.98,266.36,97,294,3.2,3,1,0
2028-01-07,Electronics,Laptop,Luxor,601.09,0.1,540.98,498.1,40,141,4.8,4,1,0
2028-01-08,Electronics,Camera,Luxor,565.08,0.1,508.57,433.79,29,408,4.6,5,1,1
2028-01-08,Clothing,Jeans,Alex,151.51,0.0,151.51,137.3,66,227,3.9,5,1,1
2028-01-09,Sports,Bike,Luxor,298.69,0.0,298.69,276.38,62,12,3.3,6,1,1
2028-01-10,Home,Rug,Giza,209.54,0.0,209.54,209.7,49,158,4.6,0,1,0
2028-01-10,Electronics,Laptop,Luxor,736.63,0.05,699.8,644.69,47,445,5.0,0,1,0
2028-01-11,Clothing,T-Shirt,Luxor,182.99,0.15,155.54,133.94,99,274,4.6,1,1,0
2028-01-11,Home,Lamp,Aswan,129.23,0.0,129.23,134.95,42,202,5.0,1,1,0
2028-01-11,Home,Pillow,Luxor,198.15,0.0,198.15,192.54,47,460,4.4,1,1,0
2028-01-12,Home,Rug,Luxor,152.76,0.1,137.48,153.77,37,259,3.3,2,1,0
2028-01-12,Sports,Helmet,Cairo,271.66,0.0,271.66,248.65,44,390,3.7,2,1,0
2028-01-12,Electronics,Laptop,Cairo,827.25,0.05,785.89,798.67,40,446,3.7,2,1,0
2028-01-13,Food,Coffee,Alex,54.98,0.0,54.98,48.47,174,341,4.1,3,1,0
2028-01-18,Sports,Helmet,Cairo,251.89,0.0,251.89,246.31,44,486,4.5,1,1,0
2028-01-20,Clothing,Jacket,Cairo,148.57,0.0,148.57,130.01,68,450,4.9,3,1,0
2028-01-26,Food,Juice,Aswan,54.1,0.0,54.1,60.96,176,78,3.8,2,1,0
2028-01-26,Sports,Bike,Alex,244.21,0.0,244.21,248.0,60,260,3.3,2,1,0
2028-01-26,Electronics,Phone,Alex,1095.17,0.0,1095.17,1060.52,32,476,4.5,2,1,0
2028-01-26,Home,Vase,Luxor,165.69,0.05,157.41,148.65,54,242,3.3,2,1,0
2028-01-28,Food,Tea,Giza,40.91,0.0,40.91,36.1,109,22,4.1,4,1,0
2028-01-28,Electronics,Tablet,Luxor,1067.41,0.0,1067.41,1175.97,21,206,3.7,4,1,0
2028-01-29,Food,Snacks,Aswan,52.42,0.0,52.42,55.75,102,497,3.3,5,1,1
2028-02-01,Clothing,T-Shirt,Aswan,196.99,0.05,187.14,180.59,60,136,3.3,1,2,0
2028-02-01,Clothing,T-Shirt,Aswan,187.22,0.05,177.86,168.72,87,480,5.0,1,2,0
2028-02-04,Electronics,Tablet,Luxor,618.09,0.1,556.28,561.89,55,50,3.3,4,2,0
2028-02-05,Food,Juice,Aswan,69.22,0.0,69.22,65.12,120,336,4.3,5,2,1
2028-02-05,Home,Lamp,Cairo,123.01,0.1,110.71,121.25,54,279,3.2,5,2,1
2028-02-07,Clothing,Dress,Cairo,161.63,0.0,161.63,164.52,61,473,4.3,0,2,0
2028-02-07,Clothing,Jacket,Giza,222.9,0.1,200.61,179.21,98,460,4.2,0,2,0
2028-02-07,Food,Cereal,Alex,67.77,0.0,67.77,58.04,133,16,4.0,0,2,0
2028-02-08,Sports,Dumbbells,Giza,331.08,0.0,331.08,311.96,85,192,4.5,1,2,0
2028-02-09,Electronics,Phone,Luxor,653.59,0.05,620.91,589.26,50,8,3.6,2,2,0
2028-02-10,Food,Tea,Giza,62.26,0.0,62.26,57.31,85,77,3.7,3,2,0
2028-02-11,Electronics,Headphones,Aswan,955.63,0.0,955.63,861.15,38,32,3.3,4,2,0
2028-02-11,Electronics,Tablet,Giza,821.5,0.0,821.5,803.12,25,273,4.5,4,2,0
2028-02-11,Food,Tea,Aswan,59.62,0.15,50.68,57.34,212,285,3.3,4,2,0
2028-02-13,Electronics,Headphones,Cairo,654.31,0.1,588.88,590.91,29,487,3.2,6,2,1
2028-02-14,Sports,Bike,Alex,306.38,0.0,306.38,277.14,57,100,4.5,0,2,0
2028-02-15,Clothing,Jacket,Giza,211.55,0.2,169.24,162.78,63,121,4.9,1,2,0
2028-02-15,Food,Snacks,Giza,52.77,0.0,52.77,47.91,158,32,3.3,1,2,0
2028-02-18,Food,Snacks,Cairo,50.87,0.05,48.33,52.86,193,66,4.3,4,2,0
2028-02-18,Electronics,Camera,Aswan,1012.49,0.0,1012.49,943.09,47,421,3.1,4,2,0
2028-02-20,Food,Snacks,Cairo,60.19,0.1,54.17,47.94,263,395,3.7,6,2,1
2028-02-20,Food,Snacks,Aswan,67.72,0.0,67.72,67.37,105,109,3.8,6,2,1
2028-02-20,Electronics,Headphones,Luxor,1115.84,0.0,1115.84,1191.93,23,385,4.6,6,2,1
2028-02-21,Food,Cereal,Aswan,57.12,0.1,51.41,48.33,114,444,3.4,0,2,0
2028-02-21,Food,Coffee,Alex,54.71,0.0,54.71,48.72,170,8,3.7,0,2,0
2028-02-22,Food,Juice,Giza,57.85,0.0,57.85,65.21,130,235,4.2,1,2,0
2028-02-24,Clothing,Jeans,Aswan,206.27,0.0,206.27,193.66,103,459,4.1,3,2,0
2028-02-24,Clothing,Jacket,Alex,261.23,0.0,261.23,228.4,102,303,4.6,3,2,0
2028-02-26,Food,Coffee,Luxor,39.99,0.0,39.99,34.91,158,440,3.0,5,2,1
2028-02-27,Electronics,Headphones,Giza,714.3,0.0,714.3,733.18,23,220,3.6,6,2,1
2028-02-27,Food,Tea,Luxor,68.13,0.1,61.32,64.36,258,33,3.5,6,2,1
2028-03-01,Food,Tea,Alex,38.85,0.15,33.02,29.44,119,233,3.5,2,3,0
2028-03-01,Food,Juice,Aswan,36.85,0.0,36.85,41.14,218,32,3.2,2,3,0
2028-03-02,Food,Cereal,Alex,40.8,0.15,34.68,30.0,293,167,4.1,3,3,0
2028-03-03,Sports,Yoga Mat,Aswan,393.1,0.05,373.44,387.89,110,351,3.3,4,3,0
2028-03-03,Home,Curtains,Alex,140.94,0.05,133.89,137.26,47,418,3.1,4,3,0
2028-03-06,Sports,Helmet,Luxor,327.01,0.1,294.31,271.26,113,60,4.1,0,3,0
2028-03-06,Home,Rug,Cairo,133.75,0.0,133.75,153.66,75,173,3.7,0,3,0
2028-03-09,Food,Snacks,Giza,54.35,0.0,54.35,60.12,174,453,3.4,3,3,0
2028-03-09,Electronics,Camera,Cairo,854.95,0.15,726.71,786.31,26,331,3.1,3,3,0
2028-03-10,Home,Pillow,Giza,145.61,0.15,123.77,116.06,50,115,4.1,4,3,0
2028-03-10,Clothing,Dress,Cairo,252.72,0.0,252.72,282.55,43,392,3.8,4,3,0
2028-03-11,Clothing,T-Shirt,Alex,272.28,0.1,245.05,241.74,101,80,3.7,5,3,1
2028-03-15,Sports,Yoga Mat,Giza,252.62,0.0,252.62,280.41,84,254,3.5,2,3,0
2028-03-16,Electronics,Laptop,Alex,796.06,0.1,716.45,778.9,65,488,3.5,3,3,0
2028-03-17,Sports,Dumbbells,Cairo,229.82,0.1,206.84,225.14,71,403,3.3,4,3,0
2028-03-17,Clothing,Shoes,Aswan,146.75,0.05,139.41,156.63,126,280,4.4,4,3,0
2028-03-18,Food,Cereal,Alex,58.61,0.15,49.82,53.32,173,489,3.7,5,3,1
2028-03-19,Clothing,Dress,Luxor,219.38,0.0,219.38,216.73,106,303,3.6,6,3,1
2028-03-20,Electronics,Headphones,Alex,973.72,0.2,778.98,895.63,80,480,4.8,0,3,0
2028-03-20,Home,Pillow,Cairo,152.05,0.15,129.24,127.61,93,325,4.1,0,3,0
2028-03-21,Clothing,Shoes,Cairo,195.27,0.15,165.98,176.19,103,91,4.7,1,3,0
2028-03-22,Sports,Bike,Cairo,419.84,0.05,398.85,378.72,68,407,4.9,2,3,0
2028-03-24,Sports,Bike,Aswan,339.03,0.0,339.03,306.52,78,269,4.0,4,3,0
2028-03-25,Clothing,Jeans,Giza,158.7,0.15,134.89,118.68,57,225,3.5,5,3,1
2028-03-27,Home,Rug,Luxor,140.28,0.05,133.27,141.76,57,82,5.0,0,3,0
2028-03-28,Clothing,Jacket,Aswan,181.14,0.0,181.14,161.85,106,29,4.0,1,3,0
2028-03-30,Sports,Bike,Luxor,291.19,0.0,291.19,291.9,103,74,4.1,3,3,0
2028-03-30,Clothing,Jacket,Giza,271.87,0.05,258.28,247.82,114,451,3.2,3,3,0
2028-03-30,Clothing,Jacket,Luxor,188.35,0.05,178.93,172.24,116,407,4.4,3,3,0
2028-04-03,Sports,Sneakers,Luxor,395.98,0.1,356.38,383.59,90,83,3.1,0,4,0
2028-04-03,Food,Tea,Aswan,65.46,0.05,62.19,68.5,192,262,4.0,0,4,0
2028-04-06,Home,Curtains,Cairo,140.11,0.05,133.1,130.7,47,112,4.9,3,4,0
2028-04-08,Home,Curtains,Luxor,105.09,0.05,99.84,113.53,42,33,4.2,5,4,1
2028-04-09,Food,Tea,Cairo,56.58,0.0,56.58,51.69,147,292,3.1,6,4,1
2028-04-10,Clothing,Jeans,Alex,242.69,0.1,218.42,186.61,121,121,3.2,0,4,0
2028-04-11,Sports,Helmet,Alex,294.78,0.15,250.56,253.89,63,286,4.9,1,4,0
2028-04-11,Food,Juice,Giza,62.31,0.0,62.31,64.62,121,363,4.5,1,4,0
2028-04-11,Sports,Bike,Giza,369.43,0.05,350.96,371.75,100,368,4.8,1,4,0
2028-04-12,Clothing,Jacket,Giza,258.4,0.05,245.48,261.3,45,489,4.7,2,4,0
2028-04-12,Sports,Bike,Aswan,324.0,0.05,307.8,351.08,90,321,4.5,2,4,0
2028-04-13,Clothing,T-Shirt,Aswan,259.32,0.0,259.32,295.72,90,149,4.4,3,4,0
2028-04-13,Home,Pillow,Alex,172.91,0.0,172.91,197.12,78,16,4.4,3,4,0
2028-04-14,Food,Coffee,Luxor,48.25,0.15,41.01,40.65,158,77,3.4,4,4,0
2028-04-14,Food,Cereal,Alex,56.09,0.0,56.09,60.05,156,74,5.0,4,4,0
2028-04-14,Clothing,Jeans,Cairo,277.62,0.05,263.74,245.0,52,473,4.0,4,4,0
2028-04-14,Sports,Sneakers,Giza,284.34,0.1,255.91,259.3,109,101,3.3,4,4,0
2028-04-15,Electronics,Tablet,Giza,759.94,0.1,683.95,592.56,50,90,3.2,5,4,1
2028-04-15,Home,Rug,Aswan,107.04,0.0,107.04,111.48,43,5,3.9,5,4,1
2028-04-16,Clothing,Shoes,Giza,250.11,0.0,250.11,255.73,59,287,3.2,6,4,1
2028-04-19,Sports,Dumbbells,Luxor,228.13,0.1,205.32,212.95,65,114,4.4,2,4,0
2028-04-20,Home,Vase,Luxor,192.9,0.0,192.9,202.67,48,332,4.5,3,4,0
2028-04-21,Clothing,Jacket,Aswan,233.14,0.0,233.14,248.08,103,168,3.6,4,4,0
2028-04-21,Sports,Yoga Mat,Aswan,295.26,0.2,236.21,269.23,125,115,4.0,4,4,0
2028-04-22,Electronics,Laptop,Cairo,894.01,0.15,759.91,662.99,68,141,3.3,5,4,1
2028-04-22,Home,Pillow,Aswan,184.72,0.15,157.01,154.45,108,437,3.8,5,4,1
2028-04-25,Home,Curtains,Cairo,105.86,0.1,95.27,94.66,54,270,4.1,1,4,0
2028-04-25,Sports,Yoga Mat,Luxor,222.65,0.05,211.52,211.1,106,263,3.3,1,4,0
2028-04-26,Food,Cereal,Giza,47.34,0.0,47.34,53.11,149,74,3.0,2,4,0
2028-04-26,Food,Snacks,Cairo,50.59,0.0,50.59,54.62,104,404,4.8,2,4,0
2028-04-28,Home,Pillow,Aswan,152.46,0.0,152.46,150.73,32,408,3.6,4,4,0
2028-04-29,Food,Coffee,Aswan,58.97,0.05,56.02,61.58,236,215,4.5,5,4,1
2028-04-29,Home,Lamp,Giza,140.37,0.2,112.3,121.69,117,44,3.0,5,4,1
2028-04-29,Clothing,T-Shirt,Giza,271.35,0.0,271.35,287.7,63,255,4.5,5,4,1
2028-05-01,Clothing,Jeans,Aswan,246.17,0.0,246.17,273.65,47,146,3.2,0,5,0
2028-05-03,Food,Juice,Aswan,35.38,0.15,30.07,25.91,150,299,4.7,2,5,0
2028-05-03,Clothing,Shoes,Cairo,215.53,0.1,193.98,205.32,48,175,3.9,2,5,0
2028-05-05,Food,Cereal,Cairo,41.82,0.1,37.64,37.49,234,379,3.6,4,5,0
2028-05-05,Clothing,Jacket,Aswan,159.27,0.0,159.27,179.93,101,123,4.2,4,5,0
2028-05-06,Sports,Dumbbells,Aswan,374.19,0.0,374.19,354.4,80,363,4.0,5,5,1
2028-05-10,Sports,Dumbbells,Giza,284.7,0.0,284.7,256.19,87,244,3.2,2,5,0
2028-05-10,Electronics,Phone,Aswan,678.66,0.0,678.66,647.49,32,257,3.8,2,5,0
2028-05-10,Sports,Dumbbells,Giza,283.81,0.05,269.62,244.09,84,494,3.6,2,5,0
2028-05-11,Sports,Helmet,Alex,281.55,0.0,281.55,298.86,73,318,4.6,3,5,0
2028-05-14,Electronics,Headphones,Aswan,574.2,0.05,545.49,472.79,32,426,4.2,6,5,1
2028-05-14,Electronics,Laptop,Giza,1044.22,0.0,1044.22,1071.63,30,19,3.5,6,5,1
2028-05-17,Clothing,Jacket,Cairo,156.69,0.0,156.69,172.4,40,63,3.2,2,5,0
2028-05-18,Home,Rug,Giza,171.91,0.1,154.72,135.84,46,488,3.7,3,5,0
2028-05-19,Clothing,T-Shirt,Alex,192.48,0.05,182.86,161.5,96,69,3.1,4,5,0
2028-05-20,Food,Tea,Luxor,53.21,0.2,42.57,41.48,295,34,4.4,5,5,1
2028-05-20,Sports,Yoga Mat,Luxor,377.06,0.0,377.06,322.02,50,313,4.0,5,5,1
2028-05-24,Home,Pillow,Luxor,205.22,0.15,174.44,158.77,81,149,3.1,2,5,0
2028-05-25,Home,Lamp,Aswan,129.37,0.1,116.43,128.9,84,210,3.8,3,5,0
2028-05-26,Electronics,Headphones,Luxor,603.64,0.0,603.64,593.22,19,173,3.5,4,5,0
2028-05-27,Clothing,Jacket,Alex,199.92,0.05,189.92,162.12,58,464,4.0,5,5,1
2028-05-28,Clothing,Jeans,Luxor,255.2,0.2,204.16,214.25,84,387,3.3,6,5,1
2028-06-01,Clothing,T-Shirt,Cairo,278.07,0.2,222.46,239.81,131,70,3.8,3,6,0
2028-06-01,Sports,Yoga Mat,Aswan,239.74,0.0,239.74,265.69,49,413,4.0,3,6,0
2028-06-01,Sports,Dumbbells,Alex,228.34,0.0,228.34,218.05,55,225,3.6,3,6,0
2028-06-01,Food,Snacks,Luxor,69.44,0.0,69.44,71.07,73,81,3.7,3,6,0
2028-06-01,Food,Cereal,Giza,62.73,0.0,62.73,62.44,81,287,3.2,3,6,0
2028-06-02,Food,Cereal,Aswan,35.67,0.1,32.1,30.27,105,246,4.1,4,6,0
2028-06-03,Food,Juice,Alex,50.65,0.05,48.12,43.46,156,454,4.5,5,6,1
2028-06-03,Food,Snacks,Giza,35.58,0.0,35.58,36.1,88,54,4.8,5,6,1
2028-06-04,Sports,Bike,Aswan,363.2,0.0,363.2,309.6,54,358,4.5,6,6,1
2028-06-04,Clothing,T-Shirt,Aswan,227.44,0.05,216.07,225.35,52,297,4.2,6,6,1
2028-06-05,Sports,Bike,Alex,374.56,0.0,374.56,388.15,62,0,4.6,0,6,0
2028-06-06,Sports,Yoga Mat,Giza,215.94,0.0,215.94,199.85,38,20,3.9,1,6,0
2028-06-07,Food,Juice,Luxor,60.27,0.0,60.27,67.78,135,245,3.1,2,6,0
2028-06-10,Clothing,Jeans,Aswan,164.95,0.05,156.7,152.41,96,18,4.4,5,6,1
2028-06-12,Clothing,Shoes,Giza,229.44,0.0,229.44,227.11,92,136,3.7,0,6,0
2028-06-12,Home,Pillow,Luxor,205.42,0.05,195.15,215.5,58,305,4.3,0,6,0
2028-06-13,Clothing,Dress,Luxor,164.88,0.1,148.39,150.4,104,460,4.1,1,6,0
2028-06-14,Home,Vase,Luxor,111.64,0.0,111.64,123.71,48,326,4.8,2,6,0
2028-06-15,Home,Pillow,Aswan,142.81,0.0,142.81,152.63,65,92,4.4,3,6,0
2028-06-16,Home,Rug,Aswan,124.47,0.2,99.58,96.3,73,347,4.6,4,6,0
2028-06-17,Home,Rug,Alex,173.89,0.0,173.89,160.33,39,453,4.1,5,6,1
2028-06-18,Electronics,Phone,Alex,1020.14,0.05,969.13,909.57,28,280,3.7,6,6,1
2028-06-18,Home,Lamp,Alex,142.2,0.05,135.09,121.33,33,485,4.1,6,6,1
2028-06-20,Electronics,Tablet,Luxor,815.13,0.05,774.37,679.22,48,54,4.4,1,6,0
2028-06-22,Clothing,Dress,Giza,206.47,0.0,206.47,176.24,88,241,4.1,3,6,0
2028-06-23,Clothing,Dress,Giza,246.51,0.0,246.51,281.56,32,282,3.4,4,6,0
2028-06-23,Electronics,Tablet,Cairo,754.63,0.05,716.9,614.45,22,304,5.0,4,6,0
2028-06-24,Clothing,Shoes,Alex,269.37,0.1,242.43,254.9,79,9,4.9,5,6,1
2028-06-26,Electronics,Headphones,Cairo,928.7,0.0,928.7,867.22,32,228,3.7,0,6,0
2028-06-27,Electronics,Laptop,Luxor,911.31,0.1,820.18,898.26,26,111,3.5,1,6,0
2028-06-27,Clothing,Jacket,Aswan,271.67,0.05,258.09,231.1,97,390,4.0,1,6,0
2028-06-28,Clothing,T-Shirt,Luxor,168.29,0.0,168.29,185.31,53,486,4.7,2,6,0
2028-06-28,Electronics,Phone,Cairo,942.91,0.0,942.91,837.29,31,119,4.1,2,6,0
2028-06-29,Electronics,Phone,Alex,620.49,0.05,589.47,519.91,35,8,4.9,3,6,0
2028-06-30,Electronics,Headphones,Cairo,929.06,0.1,836.15,951.48,51,164,4.9,4,6,0
2028-07-01,Sports,Sneakers,Aswan,406.0,0.15,345.1,310.96,85,95,3.5,5,7,1
2028-07-02,Food,Tea,Luxor,44.05,0.1,39.64,36.5,201,345,4.8,6,7,1
2028-07-03,Sports,Helmet,Luxor,353.72,0.0,353.72,321.15,40,253,3.4,0,7,0
2028-07-06,Home,Curtains,Aswan,172.25,0.0,172.25,164.6,33,452,3.6,3,7,0
2028-07-06,Sports,Dumbbells,Alex,347.8,0.0,347.8,310.37,27,21,3.9,3,7,0
2028-07-07,Electronics,Laptop,Giza,841.08,0.05,799.03,795.77,33,188,4.0,4,7,0
2028-07-08,Electronics,Phone,Alex,820.36,0.0,820.36,931.79,29,351,3.3,5,7,1
2028-07-08,Sports,Bike,Aswan,304.98,0.0,304.98,276.15,32,185,3.2,5,7,1
2028-07-08,Sports,Sneakers,Alex,235.18,0.15,199.9,211.2,39,11,3.5,5,7,1
2028-07-09,Food,Juice,Alex,55.5,0.0,55.5,49.4,122,229,3.9,6,7,1
2028-07-10,Home,Curtains,Aswan,148.59,0.1,133.73,152.15,57,236,3.5,0,7,0
2028-07-10,Electronics,Camera,Alex,989.26,0.1,890.33,937.25,28,304,3.8,0,7,0
2028-07-12,Food,Juice,Cairo,65.28,0.0,65.28,63.26,129,201,4.8,2,7,0
2028-07-15,Electronics,Headphones,Aswan,721.54,0.0,721.54,788.48,39,210,4.6,5,7,1
2028-07-19,Electronics,Camera,Aswan,962.74,0.05,914.6,1035.08,35,67,3.5,2,7,0
2028-07-20,Home,Pillow,Giza,148.11,0.05,140.7,147.52,65,13,4.8,3,7,0
2028-07-24,Food,Cereal,Luxor,42.73,0.0,42.73,45.73,98,421,4.2,0,7,0
2028-07-24,Electronics,Phone,Luxor,790.43,0.1,711.39,695.46,31,64,3.9,0,7,0
2028-07-24,Clothing,Dress,Alex,167.5,0.1,150.75,141.36,33,182,3.7,0,7,0
2028-07-24,Electronics,Phone,Luxor,721.69,0.0,721.69,780.98,22,70,3.5,0,7,0
2028-07-25,Food,Cereal,Giza,68.7,0.0,68.7,72.13,84,18,4.8,1,7,0
2028-07-26,Clothing,Jeans,Alex,198.19,0.15,168.46,171.71,77,79,3.1,2,7,0
2028-07-26,Electronics,Camera,Alex,991.53,0.05,941.95,975.08,34,227,3.6,2,7,0
2028-07-27,Sports,Bike,Alex,220.72,0.15,187.61,190.15,63,23,3.0,3,7,0
2028-07-27,Food,Cereal,Luxor,46.61,0.15,39.62,44.72,162,148,5.0,3,7,0
2028-07-28,Home,Rug,Cairo,136.46,0.15,115.99,131.88,50,34,3.3,4,7,0
2028-07-29,Sports,Dumbbells,Cairo,233.02,0.1,209.72,182.45,36,385,5.0,5,7,1
2028-07-30,Home,Pillow,Alex,180.97,0.0,180.97,172.0,23,495,3.1,6,7,1
2028-07-31,Electronics,Laptop,Giza,1053.63,0.1,948.27,827.04,32,55,3.6,0,7,0
2028-07-31,Clothing,Dress,Alex,191.76,0.0,191.76,198.73,26,446,3.8,0,7,0
2028-08-01,Electronics,Laptop,Luxor,821.62,0.1,739.46,698.48,24,407,3.1,1,8,0
2028-08-04,Electronics,Headphones,Giza,1024.28,0.1,921.85,982.46,20,91,4.3,4,8,0
2028-08-04,Clothing,Shoes,Cairo,204.5,0.05,194.27,201.83,57,77,4.2,4,8,0
2028-08-05,Clothing,T-Shirt,Giza,240.14,0.0,240.14,269.29,30,60,4.6,5,8,1
2028-08-05,Electronics,Camera,Alex,923.23,0.0,923.23,926.11,15,195,4.0,5,8,1
2028-08-05,Clothing,Jeans,Luxor,217.27,0.0,217.27,247.76,45,306,4.3,5,8,1
2028-08-05,Sports,Dumbbells,Aswan,227.86,0.0,227.86,256.55,37,442,4.1,5,8,1
2028-08-06,Sports,Bike,Giza,266.93,0.05,253.58,239.79,73,250,3.3,6,8,1
